"scheme_id","scheme_name","category","level","state_ut","question","answer"
"ST-CEN-001","Eklavya Model Residential Schools","ST","Central","All India (tribal blocks and areas with 50%+ ST population)","What benefits/amount does Eklavya Model Residential Schools give?","Free, high-quality residential education from Class VI to XII with boarding, lodging, books, uniforms, sports and extra-curricular facilities, plus skill and vocational modules Headline value: Fully funded school education - no fees; about 728 EMRS to be functional by March 2026, serving about 3.5 lakh tribal students; recurring cost per student met by the Centre Funding pattern: 100% Central (Central Sector Scheme); States provide land and some infrastructure."
"ST-CEN-001","Eklavya Model Residential Schools","ST","Central","All India (tribal blocks and areas with 50%+ ST population)","How do I apply for Eklavya Model Residential Schools?","Application mode: Online admission test/application notified by NESTS/State tribal department each year. Portal: https://emrs.tribal.gov.in. Documents needed: ST (caste/tribe) certificate; domicile/residence proof; Class V/VIII marksheet or school certificate; Aadhaar; photograph; income certificate (where required by State). Helpline: NESTS/EMRS helpline, Ministry of Tribal Affairs (011-23073706)."
"ST-CEN-001","Eklavya Model Residential Schools","ST","Central","All India (tribal blocks and areas with 50%+ ST population)","What are the latest changes in Eklavya Model Residential Schools?","40 new EMRS inaugurated in 2024-25 with foundations for 25 more; target to make 728 EMRS functional by March 2026; large share of new schools located in PVTG blocks (Last verified: 2026-09-23, confidence: High.)"
"ST-CEN-002","Post-Matric Scholarship for Scheduled Tribe Students","ST","Central","All India","What is Post-Matric Scholarship for Scheduled Tribe Students (PMS-ST)?","Post-Matric Scholarship for Scheduled Tribe Students is a ST scheme of Ministry of Tribal Affairs, implemented at the central level in All India. Type: Centrally Sponsored Scheme. Launched: Long-standing scheme (post-independence era); norms revised from 2012-13, rates revised 2019-20. Status: Active. It aims to help ST students from Class XI to post-graduate and professional courses. Benefit: Full compulsory course fees plus monthly maintenance allowance, book grant and study-tour support for ST students in secondary and higher education"
"ST-CEN-002","Post-Matric Scholarship for Scheduled Tribe Students","ST","Central","All India","Who is eligible for Post-Matric Scholarship for Scheduled Tribe Students?","Target group: ST students from Class XI to post-graduate and professional courses. Beneficiary type: Student. Age: Not specified in the scheme guidelines. Income limit: Family annual income up to Rs 2,50,000. Other conditions: ST student pursuing any recognised course whose minimum qualification is matriculation (Class X) or above, in a recognised institution in India Not eligible: Student must not draw any other centrally funded scholarship; failure to pass/promote leads to loss of scholarship; Aadhaar-linked DBT compulsory"
"ST-CEN-002","Post-Matric Scholarship for Scheduled Tribe Students","ST","Central","All India","What benefits/amount does Post-Matric Scholarship for Scheduled Tribe Students give?","Full compulsory course fees plus monthly maintenance allowance, book grant and study-tour support for ST students in secondary and higher education Headline value: Maintenance allowance about Rs 230 to Rs 1,200 per month depending on course group and hosteller/day-scholar status, plus compulsory non-refundable fees; about 30 lakh ST students covered across all scholarship schemes annually Funding pattern: Centrally Sponsored - 60:40 Centre:State (90:10 for NE and Himalayan States)."
"ST-CEN-002","Post-Matric Scholarship for Scheduled Tribe Students","ST","Central","All India","How do I apply for Post-Matric Scholarship for Scheduled Tribe Students?","Application mode: Online through the National Scholarship Portal / DBT Tribal portal with State verification. Portal: https://scholarships.gov.in / https://dbttribal.gov.in. Documents needed: ST certificate; income certificate (up to Rs 2.5 lakh); Class 10 marksheet; admission proof and fee receipt; Aadhaar-seeded bank account; Aadhaar; photo. Helpline: State Tribal Welfare Department; NSP helpline 0120-6619540."
"ST-CEN-002","Post-Matric Scholarship for Scheduled Tribe Students","ST","Central","All India","What are the latest changes in Post-Matric Scholarship for Scheduled Tribe Students?","Rs 2,598 crore released in FY 2024-25 vs Rs 2,669 crore in FY 2023-24; States instructed to settle institutional dues through DBT; NSP integration strengthened (Last verified: 2026-09-23, confidence: High.)"
"ST-CEN-003","Pre-Matric Scholarship for Scheduled Tribe Students (Classes IX and X)","ST","Central","All India","What is Pre-Matric Scholarship for Scheduled Tribe Students (Classes IX and X) (Pre-Matric ST)?","Pre-Matric Scholarship for Scheduled Tribe Students (Classes IX and X) is a ST scheme of Ministry of Tribal Affairs, implemented at the central level in All India. Type: Centrally Sponsored Scheme. Launched: 1990s; revised from 2012-13 with rates revised in 2019-20. Status: Active. It aims to help ST students studying in Classes IX and X. Benefit: Monthly scholarship to help ST students continue from upper-primary to secondary stage and reduce drop-out"
"ST-CEN-003","Pre-Matric Scholarship for Scheduled Tribe Students (Classes IX and X)","ST","Central","All India","Who is eligible for Pre-Matric Scholarship for Scheduled Tribe Students (Classes IX and X)?","Target group: ST students studying in Classes IX and X. Beneficiary type: Student. Age: Age-appropriate for Classes IX and X. Income limit: Parental annual income from all sources up to Rs 2,50,000. Other conditions: ST student in Class IX or X in a government/government-recognised school; regular attendance and appearance in the annual examination Not eligible: Only Classes IX and X are covered; no other centrally funded scholarship of the same nature can be held simultaneously"
"ST-CEN-003","Pre-Matric Scholarship for Scheduled Tribe Students (Classes IX and X)","ST","Central","All India","What benefits/amount does Pre-Matric Scholarship for Scheduled Tribe Students (Classes IX and X) give?","Monthly scholarship to help ST students continue from upper-primary to secondary stage and reduce drop-out Headline value: Rs 225 per month for day scholars and Rs 525 per month for hostellers, for 10 months in a year (revised rates); annual book grant as applicable Funding pattern: Centrally Sponsored - 60:40 (90:10 for NE and Himalayan States)."
"ST-CEN-003","Pre-Matric Scholarship for Scheduled Tribe Students (Classes IX and X)","ST","Central","All India","How do I apply for Pre-Matric Scholarship for Scheduled Tribe Students (Classes IX and X)?","Application mode: Online through the National Scholarship Portal with school verification. Portal: https://scholarships.gov.in / https://dbttribal.gov.in. Documents needed: ST certificate; income certificate; Aadhaar; bank account; school admission proof/promotion certificate; photo. Helpline: State Tribal Welfare Department; NSP helpline 0120-6619540."
"ST-CEN-003","Pre-Matric Scholarship for Scheduled Tribe Students (Classes IX and X)","ST","Central","All India","What are the latest changes in Pre-Matric Scholarship for Scheduled Tribe Students (Classes IX and X)?","Central funds released: Rs 308.60 crore in FY 2023-24 and Rs 163.69 crore in FY 2024-25; States asked to speed up verification on NSP (Last verified: 2026-09-23, confidence: High.)"
"ST-CEN-004","National Fellowship and Scholarship for Higher Education of Scheduled Tribe Students","ST","Central","All India","What is National Fellowship and Scholarship for Higher Education of Scheduled Tribe Students (NFST / Top Class ST)?","National Fellowship and Scholarship for Higher Education of Scheduled Tribe Students is a ST scheme of Ministry of Tribal Affairs, implemented at the central level in All India. Type: Central Sector Schemes (Fellowship + Scholarship components). Launched: Fellowship component running since 2000s with new design from 2019-20; Top Class Scholarship from 2013-14. Status: Active. It aims to help Meritorious ST students pursuing higher education in premier institutes (Top Class) and MPhil/PhD (Fellowship). Benefit: Monthly fellowship for research scholars and, under the Top Class component, tuition and living allowance for ST students in premier institutions"
